4,0,Pinetop-Lakeside town
4,0,Prescott city
4,0,Prescott Valley town
4,0,Quartzsite town
4,0,Queen Creek town
4,0,Safford city
4,0,Sahuarita town
4,0,St. Johns city
4,0,San Luis city
4,0,Scottsdale city
4,0,Sedona city
4,0,Show Low city
4,0,Sierra Vista city
4,0,Snowflake town
4,0,Somerton city
4,0,South Tucson city
4,0,Springerville town
4,0,Star Valley town
4,0,Superior town
4,0,Surprise city
4,0,Taylor town
4,0,Tempe city
4,0,Thatcher town
4,0,Tolleson city
4,0,Tombstone city
4,0,Tucson city
4,0,Tusayan town
4,0,Wellton town
4,0,Wickenburg town
4,0,Willcox city
4,0,Williams city
4,0,Winkelman town
4,0,Winslow city
4,0,Youngtown town
4,0,Yuma city
5,0,Arkansas
5,1,Arkansas County
5,3,Ashley County
5,5,Baxter County
5,7,Benton County
5,9,Boone County
5,11,Bradley County
5,13,Calhoun County
5,15,Carroll County
5,17,Chicot County
5,19,Clark County
5,21,Clay County
5,23,Cleburne County
5,25,Cleveland County
5,27,Columbia County
5,29,Conway County
5,31,Craighead County
5,33,Crawford County
5,35,Crittenden County
5,37,Cross County
5,39,Dallas County
5,41,Desha County
5,43,Drew County
5,45,Faulkner County
5,47,Franklin County
5,49,Fulton County
5,51,Garland County
5,53,Grant County
5,55,Greene County
5,57,Hempstead County
5,59,Hot Spring County
5,61,Howard County
5,63,Independence County
5,65,Izard County
5,67,Jackson County
5,69,Jefferson County
5,71,Johnson County
5,73,Lafayette County
5,75,Lawrence County
5,77,Lee County
5,79,Lincoln County
5,81,Little River County
5,83,Logan County
5,85,Lonoke County
5,87,Madison County
5,89,Marion County
5,91,Miller County
5,93,Mississippi County
5,95,Monroe County
5,97,Montgomery County
5,99,Nevada County
5,101,Newton County
5,103,Ouachita County
5,105,Perry County
5,107,Phillips County
5,109,Pike County
5,111,Poinsett County
5,113,Polk County
5,115,Pope County
5,117,Prairie County
5,119,Pulaski County
5,121,Randolph County
5,123,St. Francis County
5,125,Saline County
5,127,Scott County
5,129,Searcy County
5,131,Sebastian County
5,133,Sevier County
5,135,Sharp County
5,137,Stone County
5,139,Union County
5,141,Van Buren County
5,143,Washington County
5,145,White County
5,147,Woodruff County
5,149,Yell County
5,0,Adona city
5,0,Alexander city
5,0,Alicia town
5,0,Allport town
5,0,Alma city
5,0,Almyra town
5,0,Alpena town
5,0,Altheimer city
5,0,Altus city
5,0,Amagon town
5,0,Amity city
5,0,Anthonyville town
5,0,Antoine town
5,0,Arkadelphia city
5,0,Arkansas City city
5,0,Ashdown city
5,0,Ash Flat city
5,0,Atkins city
5,0,Aubrey town
5,0,Augusta city
5,0,Austin city
5,0,Avoca town
5,0,Bald Knob city
5,0,Banks town
5,0,Barling city
5,0,Bassett town
5,0,Batesville city
5,0,Bauxite town
5,0,Bay city
5,0,Bearden city
5,0,Beaver town
5,0,Beebe city
5,0,Beedeville town
5,0,Bella Vista city
5,0,Bellefonte town
5,0,Belleville city
5,0,Ben Lomond town
5,0,Benton city
5,0,Bentonville city
5,0,Bergman town
5,0,Berryville city
5,0,Bethel Heights city
5,0,Bigelow town
5,0,Big Flat town
5,0,Biggers town
5,0,Birdsong town
5,0,Black Oak town
5,0,Black Rock city
5,0,Black Springs town
5,0,Blevins city
5,0,Blue Eye town
5,0,Blue Mountain town
5,0,Bluff City town
5,0,Blytheville city
5,0,Bodcaw town
5,0,Bonanza city
5,0,Bono city
5,0,Booneville city
5,0,Bradford city
5,0,Bradley city
5,0,Branch city
5,0,Briarcliff city
5,0,Brinkley city
5,0,Brookland city
5,0,Bryant city
5,0,Buckner city
5,0,Bull Shoals city
5,0,Burdette town
5,0,Cabot city
5,0,Caddo Valley town
5,0,Caldwell town
5,0,Cale town
5,0,Calico Rock city
5,0,Calion city
5,0,Camden city
5,0,Cammack Village city
5,0,Campbell Station city
5,0,Caraway city
5,0,Carlisle city
5,0,Carthage city
5,0,Casa town
5,0,Cash town
5,0,Caulksville town
5,0,Cave City city
5,0,Cave Springs city
5,0,Cedarville city
5,0,Centerton city
5,0,Central City town
5,0,Charleston city
5,0,Cherokee Village city
5,0,Cherry Valley city
5,0,Chester town
5,0,Chidester city
5,0,Clarendon city
5,0,Clarkedale city
5,0,Clarksville city
