state,county,party,candidate,votes
MA,Sutton,,Marshall Schoenke,0
MA,Swampscott,,Marshall Schoenke,0
MA,Swansea,,Marshall Schoenke,0
MA,Taunton,,Marshall Schoenke,0
MA,Templeton,,Marshall Schoenke,0
MA,Tewksbury,,Marshall Schoenke,0
MA,Tisbury,,Marshall Schoenke,0
MA,Tolland,,Marshall Schoenke,0
MA,Topsfield,,Marshall Schoenke,0
MA,Townsend,,Marshall Schoenke,0
MA,Truro,,Marshall Schoenke,0
MA,Tyngsborough,,Marshall Schoenke,0
MA,Tyringham,,Marshall Schoenke,0
MA,Upton,,Marshall Schoenke,0
MA,Uxbridge,,Marshall Schoenke,0
MA,Wakefield,,Marshall Schoenke,0
MA,Wales,,Marshall Schoenke,0
MA,Walpole,,Marshall Schoenke,0
MA,Waltham,,Marshall Schoenke,0
MA,Ware,,Marshall Schoenke,0
MA,Wareham,,Marshall Schoenke,0
MA,Warren,,Marshall Schoenke,0
MA,Warwick,,Marshall Schoenke,0
MA,Washington,,Marshall Schoenke,0
MA,Watertown,,Marshall Schoenke,0
MA,Wayland,,Marshall Schoenke,0
MA,Webster,,Marshall Schoenke,0
MA,Wellesley,,Marshall Schoenke,0
MA,Wellfleet,,Marshall Schoenke,0
MA,Wendell,,Marshall Schoenke,0
MA,Wenham,,Marshall Schoenke,0
MA,W. Boylston,,Marshall Schoenke,0
MA,W. Bridgewater,,Marshall Schoenke,0
MA,W. Brookfield,,Marshall Schoenke,0
MA,W. Newbury,,Marshall Schoenke,0
MA,W. Springfield,,Marshall Schoenke,0
MA,W. Stockbridge,,Marshall Schoenke,0
MA,W. Tisbury,,Marshall Schoenke,0
MA,Westborough,,Marshall Schoenke,0
MA,Westfield,,Marshall Schoenke,0
MA,Westford,,Marshall Schoenke,0
MA,Westhampton,,Marshall Schoenke,0
MA,Westminster,,Marshall Schoenke,0
MA,Weston,,Marshall Schoenke,0
MA,Westport,,Marshall Schoenke,0
MA,Westwood,,Marshall Schoenke,0
MA,Weymouth,,Marshall Schoenke,0
MA,Whately,,Marshall Schoenke,0
MA,Whitman,,Marshall Schoenke,0
MA,Wilbraham,,Marshall Schoenke,0
MA,Williamsburg,,Marshall Schoenke,0
MA,Williamstown,,Marshall Schoenke,0
MA,Wilmington,,Marshall Schoenke,0
MA,Winchendon,,Marshall Schoenke,0
MA,Winchester,,Marshall Schoenke,0
MA,Windsor,,Marshall Schoenke,0
MA,Winthrop,,Marshall Schoenke,0
MA,Woburn,,Marshall Schoenke,0
MA,Worcester,,Marshall Schoenke,0
MA,Worthington,,Marshall Schoenke,0
MA,Wrentham,,Marshall Schoenke,0
MA,Yarmouth,,Marshall Schoenke,0
MA,TOTALS,,Marshall Schoenke,0
MA,Abington,,Write-ins,101
MA,Acton,,Write-ins,230
MA,Acushnet,,Write-ins,65
MA,Adams,,Write-ins,43
MA,Agawam,,Write-ins,188
MA,Alford,,Write-ins,5
MA,Amesbury,,Write-ins,145
MA,Amherst,,Write-ins,253
MA,Andover,,Write-ins,335
MA,Aquinnah,,Write-ins,5
MA,Arlington,,Write-ins,430
MA,Ashburnham,,Write-ins,75
MA,Ashby,,Write-ins,20
MA,Ashfield,,Write-ins,2
MA,Ashland,,Write-ins,0
MA,Athol,,Write-ins,135
MA,Attleboro,,Write-ins,130
MA,Auburn,,Write-ins,136
MA,Avon,,Write-ins,16
MA,Ayer,,Write-ins,118
MA,Barnstable,,Write-ins,387
MA,Barre,,Write-ins,42
MA,Becket,,Write-ins,22
MA,Bedford,,Write-ins,162
MA,Belchertown,,Write-ins,91
MA,Bellingham,,Write-ins,174
MA,Belmont,,Write-ins,250
MA,Berkley,,Write-ins,56
MA,Berlin,,Write-ins,20
MA,Bernardston,,Write-ins,27
MA,Beverly,,Write-ins,319
MA,Billerica,,Write-ins,423
MA,Blackstone,,Write-ins,49
MA,Blandford,,Write-ins,8
MA,Bolton,,Write-ins,67
MA,Boston,,Write-ins,4147
MA,Bourne,,Write-ins,180
MA,Boxborough,,Write-ins,70
MA,Boxford,,Write-ins,140
MA,Boylston,,Write-ins,56
MA,Braintree,,Write-ins,386
MA,Brewster,,Write-ins,95
MA,Bridgewater,,Write-ins,220
MA,Brimfield,,Write-ins,16
MA,Brockton,,Write-ins,337
MA,Brookfield,,Write-ins,29
MA,Brookline,,Write-ins,414
MA,Buckland,,Write-ins,16
MA,Burlington,,Write-ins,203
MA,Cambridge,,Write-ins,675
MA,Canton,,Write-ins,159
MA,Carlisle,,Write-ins,36
MA,Carver,,Write-ins,102
MA,Charlemont,,Write-ins,0
MA,Charlton,,Write-ins,80
MA,Chatham,,Write-ins,79
MA,Chelmsford,,Write-ins,445
MA,Chelsea,,Write-ins,17
MA,Cheshire,,Write-ins,32
MA,Chester,,Write-ins,3
MA,Chesterfield,,Write-ins,5
MA,Chicopee,,Write-ins,459
MA,Chilmark,,Write-ins,11
MA,Clarksburg,,Write-ins,5
MA,Clinton,,Write-ins,140
MA,Cohasset,,Write-ins,129
MA,Colrain,,Write-ins,0
MA,Concord,,Write-ins,158
MA,Conway,,Write-ins,22
MA,Cummington,,Write-ins,4
MA,Dalton,,Write-ins,65
MA,Danvers,,Write-ins,277
MA,Dartmouth,,Write-ins,241
MA,Dedham,,Write-ins,308
MA,Deerfield,,Write-ins,62
MA,Dennis,,Write-ins,148
MA,Dighton,,Write-ins,79
MA,Douglas,,Write-ins,0
MA,Dover,,Write-ins,111
MA,Dracut,,Write-ins,0
MA,Dudley,,Write-ins,59
MA,Dunstable,,Write-ins,33
MA,Duxbury,,Write-ins,279
MA,E. Bridgewater,,Write-ins,126
MA,E. Brookfield,,Write-ins,32
MA,E. Longmeadow,,Write-ins,165
MA,Eastham,,Write-ins,55
MA,Easthampton,,Write-ins,152
MA,Easton,,Write-ins,116
MA,Edgartown,,Write-ins,40
MA,Egremont,,Write-ins,4
MA,Erving,,Write-ins,11
MA,Essex,,Write-ins,40
MA,Everett,,Write-ins,185
MA,Fairhaven,,Write-ins,118
MA,Fall River,,Write-ins,232
MA,Falmouth,,Write-ins,299
MA,Fitchburg,,Write-ins,162
MA,Florida,,Write-ins,8
MA,Foxborough,,Write-ins,164
MA,Framingham,,Write-ins,579
MA,Franklin,,Write-ins,466
MA,Freetown,,Write-ins,87
MA,Gardner,,Write-ins,145
MA,Georgetown,,Write-ins,76
MA,Gill,,Write-ins,21
MA,Gloucester,,Write-ins,303
MA,Goshen,,Write-ins,5
MA,Gosnold,,Write-ins,3
MA,Grafton,,Write-ins,118
MA,Granby,,Write-ins,24
MA,Granville,,Write-ins,0
MA,Great Barrington,,Write-ins,38
MA,Greenfield,,Write-ins,179
MA,Groton,,Write-ins,123
MA,Groveland,,Write-ins,76
MA,Hadley,,Write-ins,35
MA,Halifax,,Write-ins,79
MA,Hamilton,,Write-ins,188
MA,Hampden,,Write-ins,12
MA,Hancock,,Write-ins,7
MA,Hanover,,Write-ins,166
MA,Hanson,,Write-ins,70
MA,Hardwick,,Write-ins,21
MA,Harvard,,Write-ins,75
MA,Harwich,,Write-ins,125
MA,Hatfield,,Write-ins,39
MA,Haverhill,,Write-ins,532
MA,Hawley,,Write-ins,10
MA,Heath,,Write-ins,3
MA,Hingham,,Write-ins,380
MA,Hinsdale,,Write-ins,11
MA,Holbrook,,Write-ins,81
MA,Holden,,Write-ins,177
MA,Holland,,Write-ins,14
MA,Holliston,,Write-ins,231
MA,Holyoke,,Write-ins,149
MA,Hopedale,,Write-ins,76
MA,Hopkinton,,Write-ins,218
MA,Hubbardston,,Write-ins,43
MA,Hudson,,Write-ins,206
MA,Hull,,Write-ins,95
MA,Huntington,,Write-ins,6
MA,Ipswich,,Write-ins,0
MA,Kingston,,Write-ins,92
MA,Lakeville,,Write-ins,120
MA,Lancaster,,Write-ins,86
MA,Lanesborough,,Write-ins,22
MA,Lawrence,,Write-ins,188
MA,Lee,,Write-ins,12
MA,Leicester,,Write-ins,86
MA,Lenox,,Write-ins,65
MA,Leominster,,Write-ins,234
MA,Leverett,,Write-ins,26
MA,Lexington,,Write-ins,0
MA,Leyden,,Write-ins,4
MA,Lincoln,,Write-ins,65
MA,Littleton,,Write-ins,0
MA,Longmeadow,,Write-ins,170
MA,Lowell,,Write-ins,593
MA,Ludlow,,Write-ins,175
MA,Lunenburg,,Write-ins,94
MA,Lynn,,Write-ins,465
MA,Lynnfield,,Write-ins,0
MA,Malden,,Write-ins,347
MA,Manchester-by-the-Sea,,Write-ins,74
MA,Mansfield,,Write-ins,169
MA,Marblehead,,Write-ins,223
MA,Marion,,Write-ins,60
MA,Marlborough,,Write-ins,285
MA,Marshfield,,Write-ins,256
MA,Mashpee,,Write-ins,75
MA,Mattapoisett,,Write-ins,63
MA,Maynard,,Write-ins,118
MA,Medfield,,Write-ins,199
MA,Medford,,Write-ins,551
MA,Medway,,Write-ins,214
MA,Melrose,,Write-ins,326
MA,Mendon,,Write-ins,35
MA,Merrimac,,Write-ins,70
MA,Methuen,,Write-ins,239
MA,Middleborough,,Write-ins,148
MA,Middlefield,,Write-ins,5
MA,Middleton,,Write-ins,88
MA,Milford,,Write-ins,227
MA,Millbury,,Write-ins,82
MA,Millis,,Write-ins,80
MA,Millville,,Write-ins,5
MA,Milton,,Write-ins,315
MA,Monroe,,Write-ins,1
MA,Monson,,Write-ins,84
MA,Montague,,Write-ins,54
MA,Monterey,,Write-ins,6
MA,Montgomery,,Write-ins,2
MA,Mount Washington,,Write-ins,2
MA,Nahant,,Write-ins,28
MA,Nantucket,,Write-ins,102
MA,Natick,,Write-ins,392
MA,Needham,,Write-ins,432
MA,New Ashford,,Write-ins,0
MA,New Bedford,,Write-ins,485
MA,New Braintree,,Write-ins,4
MA,New Marlborough,,Write-ins,6
MA,New Salem,,Write-ins,13
MA,Newbury,,Write-ins,84
MA,Newburyport,,Write-ins,0
MA,Newton,,Write-ins,704
MA,Norfolk,,Write-ins,182
MA,N. Adams,,Write-ins,94
MA,N. Andover,,Write-ins,69
MA,N. Attleborough,,Write-ins,254
MA,N. Brookfield,,Write-ins,33
MA,N. Reading,,Write-ins,161
MA,Northampton,,Write-ins,202
MA,Northborough,,Write-ins,189
MA,Northbridge,,Write-ins,146
MA,Northfield,,Write-ins,56
MA,Norton,,Write-ins,224
MA,Norwell,,Write-ins,170
MA,Norwood,,Write-ins,300
MA,Oak Bluffs,,Write-ins,42
MA,Oakham,,Write-ins,8
MA,Orange,,Write-ins,30
MA,Orleans,,Write-ins,70
MA,Otis,,Write-ins,15
MA,Oxford,,Write-ins,117
MA,Palmer,,Write-ins,98
MA,Paxton,,Write-ins,57
MA,Peabody,,Write-ins,504
MA,Pelham,,Write-ins,9
MA,Pembroke,,Write-ins,0
MA,Pepperell,,Write-ins,152
MA,Peru,,Write-ins,9
MA,Petersham,,Write-ins,21
MA,Phillipston,,Write-ins,11
MA,Pittsfield,,Write-ins,218
MA,Plainfield,,Write-ins,7
MA,Plainville,,Write-ins,83
MA,Plymouth,,Write-ins,622
MA,Plympton,,Write-ins,21
MA,Princeton,,Write-ins,41
MA,Provincetown,,Write-ins,18
MA,Quincy,,Write-ins,4
MA,Randolph,,Write-ins,161
MA,Raynham,,Write-ins,108
MA,Reading,,Write-ins,328
MA,Rehoboth,,Write-ins,61
MA,Revere,,Write-ins,246
MA,Richmond,,Write-ins,13
MA,Rochester,,Write-ins,45
MA,Rockland,,Write-ins,163
MA,Rockport,,Write-ins,95
MA,Rowe,,Write-ins,3
MA,Rowley,,Write-ins,96
MA,Royalston,,Write-ins,10
MA,Russell,,Write-ins,9
MA,Rutland,,Write-ins,86
MA,Salem,,Write-ins,313
MA,Salisbury,,Write-ins,103
MA,Sandisfield,,Write-ins,4
MA,Sandwich,,Write-ins,175
MA,Saugus,,Write-ins,106
MA,Savoy,,Write-ins,2
MA,Scituate,,Write-ins,196
MA,Seekonk,,Write-ins,127
MA,Sharon,,Write-ins,165
MA,Sheffield,,Write-ins,17
MA,Shelburne,,Write-ins,26
MA,Sherborn,,Write-ins,29
MA,Shirley,,Write-ins,55
MA,Shrewsbury,,Write-ins,351
MA,Shutesbury,,Write-ins,22
MA,Somerset,,Write-ins,92
MA,Somerville,,Write-ins,539
MA,S. Hadley,,Write-ins,187
MA,Southampton,,Write-ins,92
MA,Southborough,,Write-ins,170
MA,Southbridge,,Write-ins,105
MA,Southwick,,Write-ins,87
MA,Spencer,,Write-ins,94
MA,Springfield,,Write-ins,725
MA,Sterling,,Write-ins,94
MA,Stockbridge,,Write-ins,16
MA,Stoneham,,Write-ins,0
MA,Stoughton,,Write-ins,118
MA,Stow,,Write-ins,91
MA,Sturbridge,,Write-ins,103
MA,Sudbury,,Write-ins,255
MA,Sunderland,,Write-ins,31
MA,Sutton,,Write-ins,110
MA,Swampscott,,Write-ins,116
MA,Swansea,,Write-ins,111
MA,Taunton,,Write-ins,388
MA,Templeton,,Write-ins,80
MA,Tewksbury,,Write-ins,325
MA,Tisbury,,Write-ins,36
MA,Tolland,,Write-ins,7
MA,Topsfield,,Write-ins,85
MA,Townsend,,Write-ins,78
MA,Truro,,Write-ins,17
MA,Tyngsborough,,Write-ins,73
MA,Tyringham,,Write-ins,9
MA,Upton,,Write-ins,110
MA,Uxbridge,,Write-ins,151
MA,Wakefield,,Write-ins,364
MA,Wales,,Write-ins,22
MA,Walpole,,Write-ins,298
MA,Waltham,,Write-ins,288
MA,Ware,,Write-ins,82
MA,Wareham,,Write-ins,178
MA,Warren,,Write-ins,28
MA,Warwick,,Write-ins,0
MA,Washington,,Write-ins,6
MA,Watertown,,Write-ins,408
MA,Wayland,,Write-ins,179
MA,Webster,,Write-ins,107
MA,Wellesley,,Write-ins,283
MA,Wellfleet,,Write-ins,19
MA,Wendell,,Write-ins,9
MA,Wenham,,Write-ins,53
MA,W. Boylston,,Write-ins,99
MA,W. Bridgewater,,Write-ins,63
MA,W. Brookfield,,Write-ins,44
MA,W. Newbury,,Write-ins,69
MA,W. Springfield,,Write-ins,165
MA,W. Stockbridge,,Write-ins,10
MA,W. Tisbury,,Write-ins,35
MA,Westborough,,Write-ins,149
MA,Westfield,,Write-ins,327
MA,Westford,,Write-ins,293
MA,Westhampton,,Write-ins,8
MA,Westminster,,Write-ins,80
MA,Weston,,Write-ins,177
MA,Westport,,Write-ins,38
MA,Westwood,,Write-ins,178
MA,Weymouth,,Write-ins,532
MA,Whately,,Write-ins,16
MA,Whitman,,Write-ins,162
MA,Wilbraham,,Write-ins,99
MA,Williamsburg,,Write-ins,19
MA,Williamstown,,Write-ins,48
MA,Wilmington,,Write-ins,273
MA,Winchendon,,Write-ins,67
MA,Winchester,,Write-ins,277
MA,Windsor,,Write-ins,0
MA,Winthrop,,Write-ins,132
MA,Woburn,,Write-ins,180
MA,Worcester,,Write-ins,995
MA,Worthington,,Write-ins,12
MA,Wrentham,,Write-ins,181
MA,Yarmouth,,Write-ins,177
MA,TOTALS,,Write-ins,50488
MA,Abington,,No Preference,0
MA,Acton,,No Preference,0
MA,Acushnet,,No Preference,0
MA,Adams,,No Preference,0
MA,Agawam,,No Preference,0
MA,Alford,,No Preference,0
MA,Amesbury,,No Preference,0
MA,Amherst,,No Preference,0
MA,Andover,,No Preference,0
MA,Aquinnah,,No Preference,0
MA,Arlington,,No Preference,0
MA,Ashburnham,,No Preference,0
MA,Ashby,,No Preference,0
MA,Ashfield,,No Preference,0
MA,Ashland,,No Preference,0
MA,Athol,,No Preference,0
MA,Attleboro,,No Preference,0
MA,Auburn,,No Preference,0
MA,Avon,,No Preference,0
MA,Ayer,,No Preference,0
MA,Barnstable,,No Preference,0
MA,Barre,,No Preference,0
MA,Becket,,No Preference,0
MA,Bedford,,No Preference,0
MA,Belchertown,,No Preference,0
MA,Bellingham,,No Preference,0
MA,Belmont,,No Preference,0
MA,Berkley,,No Preference,0
MA,Berlin,,No Preference,0
MA,Bernardston,,No Preference,0
MA,Beverly,,No Preference,0
MA,Billerica,,No Preference,0
MA,Blackstone,,No Preference,0
MA,Blandford,,No Preference,0
MA,Bolton,,No Preference,0
MA,Boston,,No Preference,0
MA,Bourne,,No Preference,0
MA,Boxborough,,No Preference,0
MA,Boxford,,No Preference,0
MA,Boylston,,No Preference,0
MA,Braintree,,No Preference,0
MA,Brewster,,No Preference,0
MA,Bridgewater,,No Preference,0
MA,Brimfield,,No Preference,0
MA,Brockton,,No Preference,0
MA,Brookfield,,No Preference,0
MA,Brookline,,No Preference,0
MA,Buckland,,No Preference,0
MA,Burlington,,No Preference,0
MA,Cambridge,,No Preference,0
MA,Canton,,No Preference,0
MA,Carlisle,,No Preference,0
MA,Carver,,No Preference,0
MA,Charlemont,,No Preference,0
MA,Charlton,,No Preference,0
MA,Chatham,,No Preference,0
MA,Chelmsford,,No Preference,0
MA,Chelsea,,No Preference,0
MA,Cheshire,,No Preference,0
MA,Chester,,No Preference,0
MA,Chesterfield,,No Preference,0
MA,Chicopee,,No Preference,0
MA,Chilmark,,No Preference,0
MA,Clarksburg,,No Preference,0
MA,Clinton,,No Preference,0
MA,Cohasset,,No Preference,0
MA,Colrain,,No Preference,0
MA,Concord,,No Preference,0
MA,Conway,,No Preference,0
MA,Cummington,,No Preference,0
MA,Dalton,,No Preference,0
MA,Danvers,,No Preference,0
MA,Dartmouth,,No Preference,0
MA,Dedham,,No Preference,0
MA,Deerfield,,No Preference,0
MA,Dennis,,No Preference,0
MA,Dighton,,No Preference,0
MA,Douglas,,No Preference,0
MA,Dover,,No Preference,0
MA,Dracut,,No Preference,0
MA,Dudley,,No Preference,0
MA,Dunstable,,No Preference,0
MA,Duxbury,,No Preference,0
MA,E. Bridgewater,,No Preference,0
MA,E. Brookfield,,No Preference,0
MA,E. Longmeadow,,No Preference,0
MA,Eastham,,No Preference,0
MA,Easthampton,,No Preference,0
MA,Easton,,No Preference,0
MA,Edgartown,,No Preference,0
MA,Egremont,,No Preference,0
MA,Erving,,No Preference,0
MA,Essex,,No Preference,0
MA,Everett,,No Preference,0
MA,Fairhaven,,No Preference,0
MA,Fall River,,No Preference,0
MA,Falmouth,,No Preference,0
MA,Fitchburg,,No Preference,0
MA,Florida,,No Preference,0
MA,Foxborough,,No Preference,0
MA,Framingham,,No Preference,0
MA,Franklin,,No Preference,0
MA,Freetown,,No Preference,0
MA,Gardner,,No Preference,0
MA,Georgetown,,No Preference,0
MA,Gill,,No Preference,0
MA,Gloucester,,No Preference,0
MA,Goshen,,No Preference,0
MA,Gosnold,,No Preference,0
MA,Grafton,,No Preference,0
MA,Granby,,No Preference,0
MA,Granville,,No Preference,0
MA,Great Barrington,,No Preference,0
MA,Greenfield,,No Preference,0
MA,Groton,,No Preference,0
MA,Groveland,,No Preference,0
MA,Hadley,,No Preference,0
MA,Halifax,,No Preference,0
MA,Hamilton,,No Preference,0
MA,Hampden,,No Preference,0
MA,Hancock,,No Preference,0
MA,Hanover,,No Preference,0
MA,Hanson,,No Preference,0
MA,Hardwick,,No Preference,0
MA,Harvard,,No Preference,0
MA,Harwich,,No Preference,0
MA,Hatfield,,No Preference,0
MA,Haverhill,,No Preference,0
MA,Hawley,,No Preference,0
MA,Heath,,No Preference,0
MA,Hingham,,No Preference,0
MA,Hinsdale,,No Preference,0
MA,Holbrook,,No Preference,0
MA,Holden,,No Preference,0
MA,Holland,,No Preference,0
MA,Holliston,,No Preference,0
MA,Holyoke,,No Preference,0
MA,Hopedale,,No Preference,0
MA,Hopkinton,,No Preference,0
MA,Hubbardston,,No Preference,0
MA,Hudson,,No Preference,0
MA,Hull,,No Preference,0
MA,Huntington,,No Preference,0
MA,Ipswich,,No Preference,0
MA,Kingston,,No Preference,0
MA,Lakeville,,No Preference,0
MA,Lancaster,,No Preference,0
MA,Lanesborough,,No Preference,0
MA,Lawrence,,No Preference,0
MA,Lee,,No Preference,0
MA,Leicester,,No Preference,0
MA,Lenox,,No Preference,0
MA,Leominster,,No Preference,0
MA,Leverett,,No Preference,0
MA,Lexington,,No Preference,0
MA,Leyden,,No Preference,0
MA,Lincoln,,No Preference,0
MA,Littleton,,No Preference,0
MA,Longmeadow,,No Preference,0
MA,Lowell,,No Preference,0
MA,Ludlow,,No Preference,0
MA,Lunenburg,,No Preference,0
MA,Lynn,,No Preference,0
MA,Lynnfield,,No Preference,0
MA,Malden,,No Preference,0
MA,Manchester-by-the-Sea,,No Preference,0
MA,Mansfield,,No Preference,0
MA,Marblehead,,No Preference,0
MA,Marion,,No Preference,0
MA,Marlborough,,No Preference,0
MA,Marshfield,,No Preference,0
MA,Mashpee,,No Preference,0
MA,Mattapoisett,,No Preference,0
MA,Maynard,,No Preference,0
MA,Medfield,,No Preference,0
MA,Medford,,No Preference,0
MA,Medway,,No Preference,0
MA,Melrose,,No Preference,0
MA,Mendon,,No Preference,0
MA,Merrimac,,No Preference,0
MA,Methuen,,No Preference,0
MA,Middleborough,,No Preference,0
MA,Middlefield,,No Preference,0
MA,Middleton,,No Preference,0
MA,Milford,,No Preference,0
MA,Millbury,,No Preference,0
MA,Millis,,No Preference,0
MA,Millville,,No Preference,0
MA,Milton,,No Preference,0
MA,Monroe,,No Preference,0
MA,Monson,,No Preference,0
MA,Montague,,No Preference,0
MA,Monterey,,No Preference,0
MA,Montgomery,,No Preference,0
MA,Mount Washington,,No Preference,0
MA,Nahant,,No Preference,0
MA,Nantucket,,No Preference,0
MA,Natick,,No Preference,0
MA,Needham,,No Preference,0
MA,New Ashford,,No Preference,0
MA,New Bedford,,No Preference,0
MA,New Braintree,,No Preference,0
MA,New Marlborough,,No Preference,0
MA,New Salem,,No Preference,0
MA,Newbury,,No Preference,0
MA,Newburyport,,No Preference,0
MA,Newton,,No Preference,0
MA,Norfolk,,No Preference,0
MA,N. Adams,,No Preference,0
MA,N. Andover,,No Preference,0
MA,N. Attleborough,,No Preference,0
MA,N. Brookfield,,No Preference,0
MA,N. Reading,,No Preference,0
MA,Northampton,,No Preference,0
MA,Northborough,,No Preference,0
MA,Northbridge,,No Preference,0
MA,Northfield,,No Preference,0
MA,Norton,,No Preference,0
MA,Norwell,,No Preference,0
MA,Norwood,,No Preference,0
MA,Oak Bluffs,,No Preference,0
MA,Oakham,,No Preference,0
MA,Orange,,No Preference,0
MA,Orleans,,No Preference,0
MA,Otis,,No Preference,0
MA,Oxford,,No Preference,0
MA,Palmer,,No Preference,0
MA,Paxton,,No Preference,0
MA,Peabody,,No Preference,0
MA,Pelham,,No Preference,0
MA,Pembroke,,No Preference,0
MA,Pepperell,,No Preference,0
MA,Peru,,No Preference,0
MA,Petersham,,No Preference,0
MA,Phillipston,,No Preference,0
MA,Pittsfield,,No Preference,0
MA,Plainfield,,No Preference,0
MA,Plainville,,No Preference,0
MA,Plymouth,,No Preference,0
MA,Plympton,,No Preference,0
MA,Princeton,,No Preference,0
MA,Provincetown,,No Preference,0
MA,Quincy,,No Preference,0
MA,Randolph,,No Preference,0
MA,Raynham,,No Preference,0
MA,Reading,,No Preference,0
MA,Rehoboth,,No Preference,0
MA,Revere,,No Preference,0
MA,Richmond,,No Preference,0
MA,Rochester,,No Preference,0
MA,Rockland,,No Preference,0
MA,Rockport,,No Preference,0
MA,Rowe,,No Preference,0
MA,Rowley,,No Preference,0
MA,Royalston,,No Preference,0
MA,Russell,,No Preference,0
MA,Rutland,,No Preference,0
MA,Salem,,No Preference,0
MA,Salisbury,,No Preference,0
MA,Sandisfield,,No Preference,0
MA,Sandwich,,No Preference,0
MA,Saugus,,No Preference,0
MA,Savoy,,No Preference,0
MA,Scituate,,No Preference,0
MA,Seekonk,,No Preference,0
MA,Sharon,,No Preference,0
MA,Sheffield,,No Preference,0
MA,Shelburne,,No Preference,0
MA,Sherborn,,No Preference,0
MA,Shirley,,No Preference,0
MA,Shrewsbury,,No Preference,0
MA,Shutesbury,,No Preference,0
MA,Somerset,,No Preference,0
MA,Somerville,,No Preference,0
MA,S. Hadley,,No Preference,0
MA,Southampton,,No Preference,0
MA,Southborough,,No Preference,0
MA,Southbridge,,No Preference,0
MA,Southwick,,No Preference,0
MA,Spencer,,No Preference,0
MA,Springfield,,No Preference,0
MA,Sterling,,No Preference,0
MA,Stockbridge,,No Preference,0
MA,Stoneham,,No Preference,0
MA,Stoughton,,No Preference,0
MA,Stow,,No Preference,0
MA,Sturbridge,,No Preference,0
MA,Sudbury,,No Preference,0
MA,Sunderland,,No Preference,0
MA,Sutton,,No Preference,0
MA,Swampscott,,No Preference,0
MA,Swansea,,No Preference,0
MA,Taunton,,No Preference,0
MA,Templeton,,No Preference,0
MA,Tewksbury,,No Preference,0
MA,Tisbury,,No Preference,0
MA,Tolland,,No Preference,0
MA,Topsfield,,No Preference,0
MA,Townsend,,No Preference,0
MA,Truro,,No Preference,0
MA,Tyngsborough,,No Preference,0
MA,Tyringham,,No Preference,0
MA,Upton,,No Preference,0
MA,Uxbridge,,No Preference,0
MA,Wakefield,,No Preference,0
MA,Wales,,No Preference,0
MA,Walpole,,No Preference,0
MA,Waltham,,No Preference,0
MA,Ware,,No Preference,0
MA,Wareham,,No Preference,0
MA,Warren,,No Preference,0
MA,Warwick,,No Preference,0
MA,Washington,,No Preference,0
MA,Watertown,,No Preference,0
MA,Wayland,,No Preference,0
MA,Webster,,No Preference,0
MA,Wellesley,,No Preference,0
MA,Wellfleet,,No Preference,0
MA,Wendell,,No Preference,0
MA,Wenham,,No Preference,0
MA,W. Boylston,,No Preference,0
MA,W. Bridgewater,,No Preference,0
MA,W. Brookfield,,No Preference,0
MA,W. Newbury,,No Preference,0
MA,W. Springfield,,No Preference,0
MA,W. Stockbridge,,No Preference,0
MA,W. Tisbury,,No Preference,0
MA,Westborough,,No Preference,0
MA,Westfield,,No Preference,0
MA,Westford,,No Preference,0
MA,Westhampton,,No Preference,0
MA,Westminster,,No Preference,0
MA,Weston,,No Preference,0
MA,Westport,,No Preference,0
MA,Westwood,,No Preference,0
MA,Weymouth,,No Preference,0
MA,Whately,,No Preference,0
MA,Whitman,,No Preference,0
MA,Wilbraham,,No Preference,0
MA,Williamsburg,,No Preference,0
MA,Williamstown,,No Preference,0
MA,Wilmington,,No Preference,0
MA,Winchendon,,No Preference,0
MA,Winchester,,No Preference,0
MA,Windsor,,No Preference,0
MA,Winthrop,,No Preference,0
MA,Woburn,,No Preference,0
MA,Worcester,,No Preference,0
MA,Worthington,,No Preference,0
MA,Wrentham,,No Preference,0
MA,Yarmouth,,No Preference,0
MA,TOTALS,,No Preference,0
MA,Abington,,Blank Votes,160
MA,Acton,,Blank Votes,184
MA,Acushnet,,Blank Votes,106
MA,Adams,,Blank Votes,59
MA,Agawam,,Blank Votes,192
MA,Alford,,Blank Votes,8
MA,Amesbury,,Blank Votes,161
MA,Amherst,,Blank Votes,139
MA,Andover,,Blank Votes,353
MA,Aquinnah,,Blank Votes,3
MA,Arlington,,Blank Votes,410
MA,Ashburnham,,Blank Votes,47
MA,Ashby,,Blank Votes,42
MA,Ashfield,,Blank Votes,23
MA,Ashland,,Blank Votes,312
MA,Athol,,Blank Votes,66
MA,Attleboro,,Blank Votes,309
MA,Auburn,,Blank Votes,157
MA,Avon,,Blank Votes,54
MA,Ayer,,Blank Votes,41
MA,Barnstable,,Blank Votes,351
MA,Barre,,Blank Votes,35
MA,Becket,,Blank Votes,18
MA,Bedford,,Blank Votes,112
MA,Belchertown,,Blank Votes,182
MA,Bellingham,,Blank Votes,114
MA,Belmont,,Blank Votes,216
MA,Berkley,,Blank Votes,42
MA,Berlin,,Blank Votes,27
MA,Bernardston,,Blank Votes,16
MA,Beverly,,Blank Votes,462
MA,Billerica,,Blank Votes,276
MA,Blackstone,,Blank Votes,78
MA,Blandford,,Blank Votes,10
MA,Bolton,,Blank Votes,53
MA,Boston,,Blank Votes,2937
MA,Bourne,,Blank Votes,169
MA,Boxborough,,Blank Votes,43
